class,text
Pos,RT BloodDonorsIn Patna Bihar Need Blood Ave at Ashoka Hospital Call  via ichandanthakur BloodMatters
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT BloodDonorsIn Patna Bihar Need Blood Ave at Ashoka Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Patna Bihar Need Blood Ave at Ashoka Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Patna Bihar Need Blood Ave at Ashoka Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Patna Bihar Need Blood Ave at Ashoka Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Patna Bihar Need Blood Ave at Ashoka Hospital Call  via ichandanthakur BloodMatters
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,Patna Bihar Need Blood Ave at Ashoka Hospital Call  via ichandanthakur BloodMatters
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT bldneedy Patna Bihar Ave Blood urgent need at Ashoka Hospital Boring Road Pls Call  July via ichandanthakur cc P
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT bldneedy Patna Bihar Ave Blood urgent need at Ashoka Hospital Boring Road Pls Call  July via ichandanthakur cc P
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT bldneedy Patna Bihar Ave Blood urgent need at Ashoka Hospital Boring Road Pls Call  July via ichandanthakur cc P
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
